label,start,end
治疗药物,肺念珠菌病,转移因子胶囊
治疗药物,肺念珠菌病,克霉唑阴道片
常见药物,肺念珠菌病,克霉唑阴道片
常见药物,肺念珠菌病,盐酸特比萘芬凝胶
并发症,肺念珠菌病,心肌炎
并发症,肺念珠菌病,菌血症
病症,肺念珠菌病,休克
病症,肺念珠菌病,咳嗽
病症,肺念珠菌病,畏寒
病症,肺念珠菌病,菌血症
科室从属,呼吸内科,内科
就诊科室,肺念珠菌病,呼吸内科
检查项目,肺念珠菌病,涂片
检查项目,肺念珠菌病,痰培养
检查项目,肺念珠菌病,血培养
检查项目,肺念珠菌病,肺活检
治疗,肺大疱,康复治疗
治疗,肺大疱,手术治疗
并发症,肺大疱,自发性气胸
并发症,肺大疱,张力性气胸
病症,肺大疱,气胸
病症,肺大疱,咳嗽
病症,肺大疱,咳痰
病症,肺大疱,发绀
病症,肺大疱,寒战
病症,肺大疱,胸闷
病症,肺大疱,胸痛
病症,肺大疱,紫绀
病症,肺大疱,心绞痛
科室从属,呼吸内科,内科
就诊科室,肺大疱,呼吸内科
治疗,肺炎球菌肺炎,药物治疗
治疗,肺炎球菌肺炎,支持性治疗
推荐吃,肺炎球菌肺炎,小黄瓜凉拌面
推荐吃,肺炎球菌肺炎,黄瓜三丝汤
推荐吃,肺炎球菌肺炎,水萝卜拌黄瓜
推荐吃,肺炎球菌肺炎,黄瓜拌豆腐丝
推荐吃,肺炎球菌肺炎,黄瓜拌香菜
推荐吃,肺炎球菌肺炎,小黄瓜西瓜汁
推荐吃,肺炎球菌肺炎,五丝白菜卷
推荐吃,肺炎球菌肺炎,玉竹白菜
忌吃,肺炎球菌肺炎,啤酒
忌吃,肺炎球菌肺炎,白酒
忌吃,肺炎球菌肺炎,辣椒(红、尖、干)
忌吃,肺炎球菌肺炎,咖啡
宜吃,肺炎球菌肺炎,鸡蛋
宜吃,肺炎球菌肺炎,鲈鱼
宜吃,肺炎球菌肺炎,鲢鱼
宜吃,肺炎球菌肺炎,鲤鱼
治疗药物,肺炎球菌肺炎,阿奇霉素片
治疗药物,肺炎球菌肺炎,阿奇霉素分散片
治疗药物,肺炎球菌肺炎,头孢羟氨苄片
治疗药物,肺炎球菌肺炎,头孢地尼分散片
治疗药物,肺炎球菌肺炎,头孢克肟干混悬剂
治疗药物,肺炎球菌肺炎,头孢克肟颗粒
治疗药物,肺炎球菌肺炎,头孢克肟分散片
治疗药物,肺炎球菌肺炎,麦迪霉素片
治疗药物,肺炎球菌肺炎,阿奇霉素颗粒
治疗药物,肺炎球菌肺炎,头孢氨苄甲氧苄啶胶囊
常见药物,肺炎球菌肺炎,头孢克肟颗粒
常见药物,肺炎球菌肺炎,阿奇霉素片
并发症,肺炎球菌肺炎,心肌炎
并发症,肺炎球菌肺炎,早搏
并发症,肺炎球菌肺炎,感染性休克
并发症,肺炎球菌肺炎,败血症
病症,肺炎球菌肺炎,肠胀气
病症,肺炎球菌肺炎,急腹症
病症,肺炎球菌肺炎,疲劳
病症,肺炎球菌肺炎,恶心
病症,肺炎球菌肺炎,咳嗽
病症,肺炎球菌肺炎,气急
病症,肺炎球菌肺炎,昏迷
病症,肺炎球菌肺炎,腹泻
病症,肺炎球菌肺炎,寒战
病症,肺炎球菌肺炎,休克
病症,肺炎球菌肺炎,谵妄
病症,肺炎球菌肺炎,腹痛
病症,肺炎球菌肺炎,嗜睡
病症,肺炎球菌肺炎,疱疹
病症,肺炎球菌肺炎,紫绀
病症,肺炎球菌肺炎,高热
科室从属,呼吸内科,内科
就诊科室,肺炎球菌肺炎,呼吸内科
检查项目,肺炎球菌肺炎,血常规
检查项目,肺炎球菌肺炎,降钙素原
检查项目,肺炎球菌肺炎,涂片
检查项目,肺炎球菌肺炎,痰培养
检查项目,肺炎球菌肺炎,痰培养
治疗,肺气肿,药物治疗
治疗,肺气肿,支持性治疗
治疗,肺气肿,手术治疗
推荐吃,肺气肿,糖醋草鱼
推荐吃,肺气肿,炖白鲢鱼
推荐吃,肺气肿,红烧鲢鱼
推荐吃,肺气肿,泡莲藕
推荐吃,肺气肿,凉拌莲藕
推荐吃,肺气肿,山楂糕
推荐吃,肺气肿,百合汁
推荐吃,肺气肿,百合粥
忌吃,肺气肿,海虾
忌吃,肺气肿,带鱼
忌吃,肺气肿,羊肉(瘦)
忌吃,肺气肿,圆白菜
宜吃,肺气肿,鹿肉
宜吃,肺气肿,鸡肝
宜吃,肺气肿,杏仁
宜吃,肺气肿,松子仁
治疗药物,肺气肿,氨茶碱片
治疗药物,肺气肿,噻托溴铵粉雾剂
治疗药物,肺气肿,盐酸班布特罗片
治疗药物,肺气肿,肺气肿片
治疗药物,肺气肿,白及颗粒
治疗药物,肺气肿,二十五味肺病丸
治疗药物,肺气肿,氨溴特罗口服溶液
治疗药物,肺气肿,茶碱缓释片
治疗药物,肺气肿,硫酸特布他林片
治疗药物,肺气肿,复方蛤青胶囊
治疗药物,肺气肿,乙酰半胱氨酸泡腾片
治疗药物,肺气肿,固本咳喘胶囊
治疗药物,肺气肿,祛痰止咳胶囊
治疗药物,肺气肿,清肺化痰丸
治疗药物,肺气肿,固肾定喘丸
治疗药物,肺气肿,回生甘露丸
治疗药物,肺气肿,胆龙止喘片
治疗药物,肺气肿,盐酸妥洛特罗片
治疗药物,肺气肿,化痰平喘片
治疗药物,肺气肿,Ⅱ
常见药物,肺气肿,噻托溴铵粉雾剂
常见药物,肺气肿,盐酸班布特罗片
并发症,肺气肿,呼吸衰竭
并发症,肺气肿,自发性气胸
并发症,肺气肿,慢性肺源性心脏病
并发症,肺气肿,胃溃疡
病症,肺气肿,气胸
病症,肺气肿,咳嗽
病症,肺气肿,气急
病症,肺气肿,咳痰
病症,肺气肿,水肿
病症,肺气肿,发绀
病症,肺气肿,呼吸衰竭
病症,肺气肿,胸闷
病症,肺气肿,头痛
病症,肺气肿,嗜睡
病症,肺气肿,桶状胸
科室从属,呼吸内科,内科
就诊科室,肺气肿,呼吸内科
检查项目,肺气肿,心电图
检查项目,肺气肿,动脉血氧分压(PaO2)
治疗,肺泡蛋白质沉积症,支气管肺泡灌洗
并发症,肺泡蛋白质沉积症,呼吸衰竭
并发症,肺泡蛋白质沉积症,多重肺部感染
病症,肺泡蛋白质沉积症,咳嗽
病症,肺泡蛋白质沉积症,呼吸衰竭
病症,肺泡蛋白质沉积症,乏力
病症,肺泡蛋白质沉积症,捻发音
病症,肺泡蛋白质沉积症,紫绀
科室从属,呼吸内科,内科
就诊科室,肺泡蛋白质沉积症,呼吸内科
治疗,肺炎杆菌肺炎,药物治疗
治疗,肺炎杆菌肺炎,支持性治疗
推荐吃,肺炎杆菌肺炎,番茄鸡蛋煎饼
推荐吃,肺炎杆菌肺炎,番茄芹菜汁
推荐吃,肺炎杆菌肺炎,番茄汁
推荐吃,肺炎杆菌肺炎,锅塌番茄
推荐吃,肺炎杆菌肺炎,意式番茄牛肉凉面
推荐吃,肺炎杆菌肺炎,番茄牛肉
推荐吃,肺炎杆菌肺炎,番茄三素
推荐吃,肺炎杆菌肺炎,番茄苹果芝麻蜜
忌吃,肺炎杆菌肺炎,鱼腥草
忌吃,肺炎杆菌肺炎,洋葱
忌吃,肺炎杆菌肺炎,香菜
忌吃,肺炎杆菌肺炎,辣椒(青、尖)
宜吃,肺炎杆菌肺炎,鹿肉
宜吃,肺炎杆菌肺炎,鸡蛋
宜吃,肺炎杆菌肺炎,鸡肝
宜吃,肺炎杆菌肺炎,杏仁
治疗药物,肺炎杆菌肺炎,头孢克洛颗粒
治疗药物,肺炎杆菌肺炎,头孢克肟颗粒
治疗药物,肺炎杆菌肺炎,氨溴特罗口服溶液
治疗药物,肺炎杆菌肺炎,加替沙星分散片
治疗药物,肺炎杆菌肺炎,阿奇霉素颗粒
治疗药物,肺炎杆菌肺炎,罗红霉素分散片
治疗药物,肺炎杆菌肺炎,通宣理肺丸
治疗药物,肺炎杆菌肺炎,头孢丙烯分散片
治疗药物,肺炎杆菌肺炎,养阴清肺丸
治疗药物,肺炎杆菌肺炎,阿奇霉素片
治疗药物,肺炎杆菌肺炎,肺力咳合剂
治疗药物,肺炎杆菌肺炎,阿奇霉素干混悬剂
治疗药物,肺炎杆菌肺炎,蛇胆川贝液
治疗药物,肺炎杆菌肺炎,罗红霉素软胶囊
治疗药物,肺炎杆菌肺炎,阿莫西林胶囊
治疗药物,肺炎杆菌肺炎,盐酸克林霉素棕榈酸酯分散片
治疗药物,肺炎杆菌肺炎,克拉霉素分散片
治疗药物,肺炎杆菌肺炎,雪梨膏
治疗药物,肺炎杆菌肺炎,依托红霉素混悬液
治疗药物,肺炎杆菌肺炎,阿莫西林颗粒
常见药物,肺炎杆菌肺炎,头孢丙烯分散片
常见药物,肺炎杆菌肺炎,头孢克肟颗粒
并发症,肺炎杆菌肺炎,感染性休克
并发症,肺炎杆菌肺炎,脑疝
病症,肺炎杆菌肺炎,咳嗽
病症,肺炎杆菌肺炎,气急
病症,肺炎杆菌肺炎,心悸
病症,肺炎杆菌肺炎,畏寒
病症,肺炎杆菌肺炎,休克
病症,肺炎杆菌肺炎,胸痛
病症,肺炎杆菌肺炎,紫绀
病症,肺炎杆菌肺炎,高热
科室从属,呼吸内科,内科
就诊科室,肺炎杆菌肺炎,呼吸内科
检查项目,肺炎杆菌肺炎,血常规
检查项目,肺炎杆菌肺炎,血常规
检查项目,肺炎杆菌肺炎,血常规
检查项目,肺炎杆菌肺炎,血红蛋白
治疗,肺脓肿,药物治疗
治疗,肺脓肿,支持性治疗
治疗,肺脓肿,手术治疗
推荐吃,肺脓肿,五丝白菜卷
推荐吃,肺脓肿,香菇扒小白菜
推荐吃,肺脓肿,白菜蛋花粥
推荐吃,肺脓肿,烟肉白菜粥
推荐吃,肺脓肿,圆肉腐竹红枣白菜汤
推荐吃,肺脓肿,桔汁白菜
推荐吃,肺脓肿,土豆丝拌白菜
推荐吃,肺脓肿,炝圆白菜
忌吃,肺脓肿,海蟹
忌吃,肺脓肿,海虾
忌吃,肺脓肿,海螺
忌吃,肺脓肿,海参
宜吃,肺脓肿,鹿肉
宜吃,肺脓肿,鸡肝
宜吃,肺脓肿,杏仁
宜吃,肺脓肿,松子仁
治疗药物,肺脓肿,阿莫西林克拉维酸钾片
治疗药物,肺脓肿,盐酸克林霉素棕榈酸酯分散片
治疗药物,肺脓肿,4:1分散片
治疗药物,肺脓肿,甲硝唑维B6片
治疗药物,肺脓肿,金荞麦片
治疗药物,肺脓肿,回生甘露丸
治疗药物,肺脓肿,桉柠蒎肠溶软胶囊
治疗药物,肺脓肿,清肺十八味丸
治疗药物,肺脓肿,盐酸克林霉素胶囊
治疗药物,肺脓肿,8:1
治疗药物,肺脓肿,4:1
常见药物,肺脓肿,盐酸克林霉素棕榈酸酯分散片
常见药物,肺脓肿,金荞麦片
并发症,肺脓肿,脓胸
并发症,肺脓肿,气胸
病症,肺脓肿,贫血
病症,肺脓肿,脓肿
病症,肺脓肿,咳嗽
病症,肺脓肿,消瘦
病症,肺脓肿,气急
病症,肺脓肿,咳痰
病症,肺脓肿,毒血症
病症,肺脓肿,高热
病症,肺脓肿,乏力
病症,肺脓肿,胸痛
病症,肺脓肿,脓痰
病症,肺脓肿,畏寒
科室从属,呼吸内科,内科
就诊科室,肺脓肿,呼吸内科
检查项目,肺脓肿,涂片
检查项目,肺脓肿,痰培养
检查项目,肺脓肿,体位
检查项目,肺脓肿,纤维支气管镜检查
检查项目,肺脓肿,支气管造影
检查项目,肺脓肿,氧分压
检查项目,肺脓肿,血氧饱和度
治疗,肺水肿,药物治疗
治疗,肺水肿,支持性治疗
推荐吃,肺水肿,肉卤鸡蛋
推荐吃,肺水肿,豆苗炒鸡蛋
推荐吃,肺水肿,鸡蛋豆腐汤
推荐吃,肺水肿,首乌煮鸡蛋
推荐吃,肺水肿,鸡蛋家常饼
推荐吃,肺水肿,桂圆鸡蛋汤
推荐吃,肺水肿,糖醋鸡蛋
推荐吃,肺水肿,芥菜鸡蛋汤
忌吃,肺水肿,螃蟹
忌吃,肺水肿,海蟹
忌吃,肺水肿,海虾
忌吃,肺水肿,羊肉(后腿)
宜吃,肺水肿,鸡肝
宜吃,肺水肿,杏仁
宜吃,肺水肿,松子仁
宜吃,肺水肿,花生
治疗药物,肺水肿,螺内酯片
治疗药物,肺水肿,氨茶碱片
治疗药物,肺水肿,布美他尼注射液
治疗药物,肺水肿,呋塞米片
治疗药物,肺水肿,硝酸异山梨酯喷雾剂
治疗药物,肺水肿,茶新那敏片
治疗药物,肺水肿,甘氨酸茶碱钠缓释片
常见药物,肺水肿,呋塞米片
常见药物,肺水肿,螺内酯片
并发症,肺水肿,弥散性血管内凝血
病症,肺水肿,脑脓肿
病症,肺水肿,硬化
病症,肺水肿,无尿
病症,肺水肿,昏迷
病症,肺水肿,心肌梗死
病症,肺水肿,水肿
病症,肺水肿,休克
病症,肺水肿,败血症
病症,肺水肿,失眠
病症,肺水肿,气胸
病症,肺水肿,咳嗽
病症,肺水肿,疲乏
病症,肺水肿,端坐呼吸
病症,肺水肿,冷汗
病症,肺水肿,哮鸣音
病症,肺水肿,麻痹
病症,肺水肿,腹胀
病症,肺水肿,心悸
病症,肺水肿,发绀
病症,肺水肿,寒战
病症,肺水肿,胸闷
病症,肺水肿,神志不清
病症,肺水肿,惊厥
病症,肺水肿,恶心
病症,肺水肿,充血
病症,肺水肿,高血压
病症,肺水肿,三凹征
病症,肺水肿,C
病症,肺水肿,腹痛
病症,肺水肿,胸痛
病症,肺水肿,头痛
病症,肺水肿,左心衰竭
病症,肺水肿,高热
科室从属,呼吸内科,内科
就诊科室,肺水肿,呼吸内科
检查项目,肺水肿,尿常规
检查项目,肺水肿,氧分压
治疗,非典,药物治疗
治疗,非典,支持性治疗
推荐吃,非典,奶汤锅子鱼
推荐吃,非典,五丝白菜卷
推荐吃,非典,玉竹白菜
推荐吃,非典,冬菇烧白菜
推荐吃,非典,板栗烧白菜
推荐吃,非典,白菜姜葱汤
推荐吃,非典,芥末拌白菜
推荐吃,非典,椒盐白菜
忌吃,非典,海蟹
忌吃,非典,海虾
忌吃,非典,狗肉
忌吃,非典,鱼腥草
宜吃,非典,鹿肉
宜吃,非典,鸡肝
宜吃,非典,杏仁
宜吃,非典,松子仁
治疗药物,非典,福多司坦颗粒
治疗药物,非典,盐酸金刚烷胺糖浆
常见药物,非典,盐酸金刚烷胺糖浆
常见药物,非典,福多司坦颗粒
并发症,非典,休克
并发症,非典,败血症
并发症,非典,消化道出血
并发症,非典,弥散性血管内凝血
病症,非典,咳嗽
病症,非典,恶心
病症,非典,充血
病症,非典,水肿
病症,非典,血管炎
病症,非典,高热
病症,非典,咽痛
病症,非典,乏力
病症,非典,腹泻
病症,非典,胸闷
病症,非典,胸痛
病症,非典,头痛
病症,非典,干咳
病症,非典,溃疡
病症,非典,畏寒
科室从属,呼吸内科,内科
就诊科室,非典,呼吸内科
检查项目,非典,淋巴细胞
检查项目,非典,淋巴细胞
检查项目,非典,淋巴细胞
检查项目,非典,血小板减少
检查项目,非典,T淋巴细胞亚群
检查项目,非典,胸部CT检查
治疗,肺栓塞,药物治疗
治疗,肺栓塞,支持性治疗
治疗,肺栓塞,外科治疗
推荐吃,肺栓塞,番茄鸡蛋煎饼
推荐吃,肺栓塞,番茄菠萝汁
推荐吃,肺栓塞,番茄黄瓜汁
推荐吃,肺栓塞,番茄青豆汤
推荐吃,肺栓塞,番茄洋葱芹菜汁
推荐吃,肺栓塞,番茄汁
推荐吃,肺栓塞,西芹洋葱黄豆番茄汤
推荐吃,肺栓塞,拔丝番茄
忌吃,肺栓塞,海蟹
忌吃,肺栓塞,海虾
忌吃,肺栓塞,狗肉
忌吃,肺栓塞,鱼腥草
宜吃,肺栓塞,鹿肉
宜吃,肺栓塞,蜂蜜
宜吃,肺栓塞,鸡肝
宜吃,肺栓塞,芝麻
治疗药物,肺栓塞,肝素钠注射液
治疗药物,肺栓塞,注射用尿激酶
治疗药物,肺栓塞,注射用过氧化碳酰胺
治疗药物,肺栓塞,低分子量肝素钠注射液
治疗药物,肺栓塞,注射用降纤酶
治疗药物,肺栓塞,肝素钙注射液
治疗药物,肺栓塞,注射用盐酸罂粟碱
常见药物,肺栓塞,注射用盐酸罂粟碱
常见药物,肺栓塞,肝素钠注射液
并发症,肺栓塞,心源性休克
病症,肺栓塞,焦虑
病症,肺栓塞,紫绀
病症,肺栓塞,休克
病症,肺栓塞,胸痛
病症,肺栓塞,哮鸣音
病症,肺栓塞,高热
科室从属,呼吸内科,内科
就诊科室,肺栓塞,呼吸内科
检查项目,肺栓塞,心电图
治疗,肺炎,药物治疗
治疗,肺炎,支持性治疗
推荐吃,肺炎,豌豆绿豆粥
推荐吃,肺炎,酱泥鳅
推荐吃,肺炎,赤小豆粥
推荐吃,肺炎,酱兔肉
推荐吃,肺炎,柏子仁鸡心
推荐吃,肺炎,银耳瘦肉羹
推荐吃,肺炎,西葫芦饺
推荐吃,肺炎,蚕豆粥
忌吃,肺炎,杏仁
忌吃,肺炎,腐竹
忌吃,肺炎,白扁豆
忌吃,肺炎,猪油（板油）
宜吃,肺炎,鸭肉
宜吃,肺炎,鸡心
宜吃,肺炎,腰果
宜吃,肺炎,松子仁
治疗药物,肺炎,头孢克洛颗粒
治疗药物,肺炎,头孢克肟颗粒
治疗药物,肺炎,氨溴特罗口服溶液
治疗药物,肺炎,加替沙星分散片
治疗药物,肺炎,阿奇霉素颗粒
治疗药物,肺炎,罗红霉素分散片
治疗药物,肺炎,通宣理肺丸
治疗药物,肺炎,头孢丙烯分散片
治疗药物,肺炎,养阴清肺丸
治疗药物,肺炎,阿奇霉素片
治疗药物,肺炎,肺力咳合剂
治疗药物,肺炎,阿奇霉素干混悬剂
治疗药物,肺炎,蛇胆川贝液
治疗药物,肺炎,罗红霉素软胶囊
治疗药物,肺炎,阿莫西林胶囊
治疗药物,肺炎,盐酸克林霉素棕榈酸酯分散片
治疗药物,肺炎,克拉霉素分散片
治疗药物,肺炎,雪梨膏
治疗药物,肺炎,依托红霉素混悬液
治疗药物,肺炎,阿莫西林颗粒
常见药物,肺炎,头孢丙烯分散片
常见药物,肺炎,头孢克肟颗粒
并发症,肺炎,肺脓肿
并发症,肺炎,支气管肺炎
病症,肺炎,急腹症
病症,肺炎,昏迷
病症,肺炎,低热
病症,肺炎,咳嗽
病症,肺炎,腹泻
病症,肺炎,嗜睡
病症,肺炎,腹胀
病症,肺炎,寒战
病症,肺炎,干咳
病症,肺炎,紫绀
病症,肺炎,恶心
病症,肺炎,充血
病症,肺炎,咳痰
病症,肺炎,毒血症
病症,肺炎,腹痛
病症,肺炎,胸痛
病症,肺炎,头痛
病症,肺炎,疱疹
病症,肺炎,高热
科室从属,呼吸内科,内科
就诊科室,肺炎,呼吸内科
检查项目,肺炎,血常规
检查项目,肺炎,氧分压
检查项目,肺炎,胸部CT检查
治疗,肺转移瘤,手术治疗
治疗,肺转移瘤,支持性治疗
推荐吃,肺转移瘤,番茄鸡蛋煎饼
推荐吃,肺转移瘤,双菇番茄黄瓜紫菜汤
推荐吃,肺转移瘤,番茄芦笋紫菜汤
推荐吃,肺转移瘤,干贝番茄汤
推荐吃,肺转移瘤,翠衣番茄豆腐汤
推荐吃,肺转移瘤,番茄煮牛肉
推荐吃,肺转移瘤,番茄马蹄(2)
推荐吃,肺转移瘤,草菇熘番茄
忌吃,肺转移瘤,白酒
忌吃,肺转移瘤,杏仁
忌吃,肺转移瘤,腐竹
忌吃,肺转移瘤,海蟹
宜吃,肺转移瘤,鸭肉
宜吃,肺转移瘤,腰果
宜吃,肺转移瘤,松子仁
宜吃,肺转移瘤,莲子
治疗药物,肺转移瘤,复方斑蝥胶囊
治疗药物,肺转移瘤,盐酸埃克替尼片
治疗药物,肺转移瘤,紫龙金片
治疗药物,肺转移瘤,康艾扶正胶囊
治疗药物,肺转移瘤,西黄丸
治疗药物,肺转移瘤,消癌平胶囊
治疗药物,肺转移瘤,消癌平口服液
治疗药物,肺转移瘤,消癌平片
治疗药物,肺转移瘤,化癥回生口服液
治疗药物,肺转移瘤,回生口服液
治疗药物,肺转移瘤,转移因子口服溶液
治疗药物,肺转移瘤,复方万年青胶囊
治疗药物,肺转移瘤,注射用胸腺五肽
治疗药物,肺转移瘤,消癌平糖浆
治疗药物,肺转移瘤,清肺散结丸
治疗药物,肺转移瘤,威麦宁胶囊
治疗药物,肺转移瘤,康莱特软胶囊
治疗药物,肺转移瘤,槐耳颗粒
治疗药物,肺转移瘤,甘露聚糖肽胶囊
常见药物,肺转移瘤,威麦宁胶囊
常见药物,肺转移瘤,紫龙金片
并发症,肺转移瘤,胸腔积液
并发症,肺转移瘤,脓胸
并发症,肺转移瘤,心律失常
病症,肺转移瘤,咳嗽
病症,肺转移瘤,膈麻痹
病症,肺转移瘤,气急
病症,肺转移瘤,结节
病症,肺转移瘤,胸痛
病症,肺转移瘤,干咳
科室从属,肿瘤内科,肿瘤科
